-nan -nan -nan -nan
-nan -nan -nan -nan
-nan -nan -nan -nan
-nan -nan -nan -nan
-nan -nan -nan -nan
-nan -nan -nan -nan
-nan -nan -nan -nan
-nan -nan -nan -nan
-nan -nan -nan -nan
-0.216901 0.502103 -0.330227 -0.769283
0.203708 -0.488387 0.327577 0.782735
0.184239 -0.491414 0.320555 0.788551
0.00304071 0.707452 -0.00195736 -0.706752
0.157849 -0.48126 0.320788 0.800355
0.143267 -0.478169 0.314587 0.807381
0.134473 -0.470003 0.318181 0.812265
0.375623 0.750584 0.121994 -0.529763
0.101394 0.89607 -0.0993059 -0.420614
0.399359 0.731371 0.100297 -0.543645
0.0758367 -0.474876 0.344456 0.806283
0.0584058 -0.481561 0.351798 0.800579
0.0326905 -0.491161 0.352729 0.795786
0.00905107 -0.49875 0.359056 0.788825
0.426679 0.684865 0.0136581 -0.590524
0.42565 0.668467 -0.00915652 -0.609828
0.432356 0.651932 -0.0194714 -0.622634
0.443471 0.63899 -0.0280399 -0.627884
0.23963 0.661895 -0.175324 -0.688283
0.450222 0.601235 -0.0727722 -0.65614
0.457781 0.590497 -0.0931984 -0.658076
0.475608 0.573927 -0.0999318 -0.659104
0.477724 0.563611 -0.124036 -0.662372
0.488047 0.55085 -0.140697 -0.662253
0.495265 0.535025 -0.157394 -0.666099
0.358195 0.585542 -0.35068 -0.637072
0.516507 0.51345 -0.182975 -0.660385
0.520586 0.515391 -0.197124 -0.65154
0.535886 0.5088 -0.201689 -0.642861
0.54862 0.510278 -0.20101 -0.631052
0.551262 0.524129 -0.210535 -0.614063
0.252465 0.638805 -0.514177 -0.513627
0.554464 0.538142 -0.235004 -0.5897
0.551811 0.536394 -0.245252 -0.589609
0.552663 0.539845 -0.248865 -0.584121
0.548293 0.538129 -0.25478 -0.587264
0.540052 0.548932 -0.260548 -0.582351
-0.463293 -0.475929 0.490179 0.564425
0.274363 0.572888 -0.509619 -0.580356
0.53675 0.555424 -0.267073 -0.57626
0.525449 0.559273 -0.278803 -0.577396
0.515994 0.562772 -0.295207 -0.574361
-0.287784 -0.460519 0.506462 0.669775
-0.456425 -0.473185 0.49634 0.566938
0.514276 0.57439 -0.328849 -0.545394
0.527745 0.568885 -0.324499 -0.540884
0.530425 0.580267 -0.330486 -0.522225
-0.445329 -0.495211 0.498678 0.554769
0.546948 0.583347 -0.334531 -0.498642
0.555651 0.590932 -0.328789 -0.483683
-0.463843 -0.432552 0.479805 0.606247
0.583425 0.606206 -0.305637 -0.445776
-0.191583 -0.205728 0.576152 0.767477
0.595576 0.612853 -0.291887 -0.429537
-0.169601 -0.182618 0.57793 0.777099
-0.16798 -0.170173 0.57669 0.781186
0.618616 0.608631 -0.275737 -0.413341
-0.163921 -0.163941 0.577644 0.782675
-0.161845 -0.161815 0.578306 0.783061
0.623807 0.609403 -0.273431 -0.405867
0.621991 0.618921 -0.268318 -0.397579
0.617856 0.632253 -0.263641 -0.386011
-0.177112 -0.189005 0.588472 0.765904
0.610511 0.661246 -0.25113 -0.35632
-0.183326 -0.197786 0.590293 0.760807
-0.181425 -0.191442 0.585648 0.766454
-0.181481 -0.195413 0.580325 0.769481
-0.176424 -0.196272 0.572108 0.776559
-0.173035 -0.197041 0.565283 0.782106
-0.170603 -0.200837 0.553528 0.790042
-0.165102 -0.21 0.545014 0.794733
-0.155761 -0.214913 0.534533 0.802387
0.525852 0.736765 -0.217473 -0.365188
-0.141679 -0.239224 0.512233 0.812598
-0.130276 -0.252677 0.502567 0.816462
0.491351 0.759783 -0.181516 -0.38517
-0.112948 -0.281888 0.477421 0.824531
-0.10043 -0.297737 0.465075 0.82763
0.462192 0.78249 -0.128846 -0.396845
-0.368308 -0.474281 -0.0445288 0.798388
0.0623582 0.614629 0.0298165 -0.785782
-0.0559932 -0.378213 0.409798 0.828182
-0.0476093 -0.404546 0.392915 0.824435
-0.0341818 -0.426731 0.375906 0.821844
-0.0330516 -0.453811 0.355352 0.81651
-0.0245556 -0.479212 0.339439 0.809033
0.0174596 0.502592 -0.323554 -0.801505
0.0150945 0.528575 -0.30061 -0.793734
0.238418 0.780302 -0.081749 -0.572366
0.00780676 0.566744 -0.264084 -0.780385
-0.00494867 0.57947 -0.256718 -0.773489
-0.0192212 0.596149 -0.24758 -0.763505
-0.0237315 0.617271 -0.236808 -0.74989
-0.0345253 0.635983 -0.228936 -0.736154
0.170259 0.815329 0.0267973 -0.55275
0.154397 0.801895 0.0364576 -0.576018
0.0301559 0.76334 -0.130253 -0.63201
0.0247969 0.665879 -0.0650076 -0.742808
0.115693 0.780716 0.0724473 -0.609794
0.0850541 0.797495 0.0642068 -0.593839
0.0636759 0.818009 0.0661498 -0.56783
0.0768974 0.772681 0.115909 -0.619367
0.000127455 0.708331 0.00806281 -0.705835
0.0380504 0.784694 0.133835 -0.604066
-0.0466316 0.705495 0.0173639 -0.706966
0.00710524 0.801986 0.156294 -0.576489
-0.157392 0.744312 -0.0263312 -0.648486
-0.00629407 0.819493 0.186952 -0.541702
-0.0155878 0.812182 0.196995 -0.548917
-0.00876286 0.804286 0.2282 -0.548609
-0.0201875 0.83447 0.226355 -0.502012
-0.0283126 0.808506 0.238947 -0.537048
-0.229217 0.733671 -0.0089473 -0.639614
-0.232827 0.739578 -0.0016972 -0.631516
-0.0448129 0.851516 0.247186 -0.460229
-0.236034 0.73574 0.0194993 -0.634503
-0.231578 0.73711 0.0390052 -0.633655
-0.239569 0.735757 0.0404207 -0.632167
-0.253976 0.730346 0.0336887 -0.633211
-0.257497 0.724703 0.0415895 -0.637786
-0.258185 0.716903 0.0495808 -0.645703
-0.267873 0.708022 0.0493927 -0.651544
-0.276227 0.695692 0.0471896 -0.661426
-0.293257 0.685565 0.0385777 -0.665216
-0.292525 0.678192 0.0450715 -0.672647
-0.295698 0.675256 0.0368677 -0.67471
-0.115236 0.858275 0.249241 -0.433548
-0.130437 0.850573 0.237534 -0.450655
-0.190384 0.829842 0.145995 -0.503787
-0.138785 0.851155 0.210113 -0.460573
-0.289217 0.753094 0.013361 -0.590783
-0.170614 0.710015 0.170028 -0.66171
-0.146272 0.689319 0.194957 -0.682229
-0.150792 0.699729 0.186335 -0.672994
-0.138388 0.678885 0.198957 -0.693095
-0.143346 0.675891 0.191408 -0.697127
-0.142505 0.667967 0.212673 -0.698772
-0.109596 0.643944 0.228601 -0.721849
-0.150381 0.663635 0.182859 -0.709604
-0.127251 0.643743 0.207365 -0.725536
-0.135261 0.655408 0.198142 -0.71616
-0.0033746 0.695647 0.0234206 -0.717994
-0.0033746 0.695647 0.0234206 -0.717994
-0.12756 0.64197 0.201195 -0.728782
-0.129115 0.640873 0.196985 -0.730622
0.0860905 0.648761 0.124564 -0.745775
0.0860905 0.648761 0.124564 -0.745775
-0.140439 0.653261 0.186691 -0.72019
-0.133213 0.648658 0.193268 -0.723979
-0.00340594 0.833688 0.0485629 -0.550085
-0.131703 0.652762 0.189378 -0.72159
-0.127719 0.637932 0.189423 -0.735425
-0.127062 0.646879 0.190496 -0.727402
-0.276991 0.696154 0.0148621 -0.662136
-0.100271 0.618379 0.217504 -0.748495
-0.0627155 0.569958 0.249107 -0.780487
-0.0900124 0.618387 0.227655 -0.746772
-0.0849417 0.620466 0.231496 -0.744457
-0.0830412 0.616363 0.23058 -0.748353
-0.0961307 0.636355 0.219279 -0.733299
-0.082332 0.621287 0.227786 -0.74521
-0.0710583 0.61702 0.234085 -0.747958
-0.248518 0.70135 0.0471176 -0.666429
-0.0836701 0.631174 0.212874 -0.74115
-0.0734036 0.63228 0.213361 -0.741156
-0.0604174 0.620987 0.218602 -0.750292
-0.063271 0.634039 0.208633 -0.741932
-0.143915 0.734485 0.126473 -0.651018
-0.043808 0.608441 0.213191 -0.763171
-0.0347654 0.609872 0.211849 -0.762868
-0.0368583 0.619773 0.202748 -0.757242
-0.0311662 0.609013 0.20129 -0.76656
-0.149374 0.71637 0.0822458 -0.676562
-0.00581189 0.595731 0.20511 -0.776531
0.00710854 0.590461 0.204933 -0.780581
0.0208171 0.586456 0.205056 -0.783319
0.0245231 0.594323 0.193791 -0.780144
0.0310591 0.590364 0.182953 -0.785515
-0.586544 0.0463566 0.78857 0.178814
-0.169433 0.694009 -0.0541574 -0.697647
0.0717362 0.58471 0.158043 -0.792459
0.0919452 0.591036 0.150281 -0.787171
0.112148 0.587911 0.147757 -0.78737
0.125761 0.601262 0.13305 -0.777795
0.130549 0.601815 0.111661 -0.779941
0.151816 0.601567 0.0998717 -0.777878
-0.0443737 0.756912 -0.11187 -0.64234
-0.0324962 0.726026 -0.130994 -0.674293
-0.0203433 0.719593 -0.148827 -0.677955
0.202442 0.608647 0.0268647 -0.76671
-0.00298957 0.663214 -0.186923 -0.724706
0.0495959 0.70479 -0.167922 -0.687469
0.207331 0.620402 -0.0484759 -0.754828
0.221587 0.626753 -0.0537063 -0.745115
0.0111277 0.727777 -0.000258183 -0.685723
0.138156 0.767629 -0.179324 -0.599585
0.153241 0.734931 -0.18931 -0.632894
0.203172 0.632838 -0.159365 -0.729959
0.224624 0.644257 -0.156715 -0.714085
0.35109 0.611562 -0.0390881 -0.707954
-0.1032 -0.412309 0.136906 0.894767
0.0520807 0.514375 -0.327114 -0.791014
0.0400748 0.518307 -0.177556 -0.835599
0.275479 0.645229 -0.150867 -0.696441
0.264599 0.645021 -0.162249 -0.698291
0.181781 0.654645 -0.244242 -0.691912
0.154177 0.55614 -0.259335 -0.774392
0.204047 0.72788 -0.12493 -0.64261
0.0718111 0.502463 -0.18908 -0.840608
0.328259 0.622482 -0.0952536 -0.704052
-0.613673 0.168549 0.741618 -0.21213
0.21446 0.553936 -0.0949526 -0.79884
0.203434 0.746796 -0.0897014 -0.626788
0.316373 0.651787 -0.0492012 -0.687503
0.277141 0.65783 -0.0701859 -0.696798
0.267947 0.696117 -0.053566 -0.663895
0.144285 0.755536 -0.169688 -0.616079
0.183794 0.747971 -0.111603 -0.627936
0.0169712 0.665769 -0.298598 -0.683595
0.113796 0.848767 -0.122826 -0.501556
-0.0290222 0.660417 -0.331195 -0.673288
-0.0455644 0.656167 -0.339836 -0.672221
-0.0424823 0.666863 -0.329213 -0.667164
-0.0652395 0.650988 -0.345686 -0.672651
-0.0746503 0.645393 -0.345365 -0.677214
0.027754 0.799631 -0.171117 -0.574925
-0.109411 0.628523 -0.366378 -0.677314
0.039059 0.781264 -0.143993 -0.606107
-0.121487 0.63949 -0.352726 -0.672219
-0.148997 0.632236 -0.359424 -0.669994
-0.155927 0.624144 -0.358158 -0.676649
-0.187777 0.626996 -0.348987 -0.67069
0.0482406 0.757229 -0.0362707 -0.650354
0.0721329 0.733538 0.0528482 -0.673741
0.0431923 0.759444 0.0052092 -0.649117
-0.282519 0.596483 -0.3581 -0.660421
-0.304335 0.58356 -0.360478 -0.660979
0.0157007 0.766684 0.0611369 -0.638914
-0.343776 0.574556 -0.358893 -0.650307
-0.357121 0.56085 -0.360347 -0.654264
-0.377038 0.554429 -0.361921 -0.64766
-0.392026 0.543642 -0.359908 -0.649027
-0.40279 0.534186 -0.362388 -0.648907
-0.0167332 0.766184 0.129827 -0.629148
0.0147531 0.733821 0.153025 -0.661719
0.0159308 0.748205 0.161071 -0.643421
-0.412659 0.552897 -0.341145 -0.638465
-0.398714 0.565705 -0.33058 -0.641655
-0.388985 0.56581 -0.333307 -0.646109
-0.373521 0.576261 -0.336706 -0.644231
-0.36162 0.575468 -0.344436 -0.647635
0.168043 0.728112 0.227071 -0.624542
0.184628 0.724007 0.223646 -0.625866
0.190597 0.723135 0.220055 -0.626358
0.188277 0.72584 0.206425 -0.628567
0.186131 0.721211 0.202281 -0.63584
0.171641 0.72339 0.184893 -0.642698
-0.313049 0.612138 -0.345678 -0.638587
0.153226 0.71403 0.178313 -0.65946
-0.315403 0.626355 -0.326444 -0.633746
0.116403 0.723301 0.15554 -0.662641
0.112356 0.717359 0.153518 -0.670227
-0.303332 0.635584 -0.303987 -0.641572
0.0833935 0.724899 0.127827 -0.671735
0.0812776 0.719709 0.126832 -0.677737
-0.273472 0.653005 -0.265601 -0.654411
-0.277445 0.647113 -0.273007 -0.655543
0.0450142 0.725871 0.0868906 -0.680834
0.044591 0.727979 0.0861496 -0.678702
-0.25943 0.645985 -0.259484 -0.669378
0.0180358 0.732526 0.0575657 -0.678061
0.0219176 0.72334 0.0613488 -0.687412
0.00432232 0.724137 0.0526942 -0.687626
-0.00248778 0.715671 0.0507576 -0.696586
0.0154569 0.704088 0.0749699 -0.705975
0.0219733 0.696198 0.0879223 -0.712106
0.0286792 0.692001 0.101477 -0.714153
0.0175308 0.703675 0.104186 -0.702624
0.0138125 0.698778 0.10514 -0.707435
0.0207108 0.695892 0.124117 -0.707036
0.00394658 0.704127 0.109072 -0.701636
-0.000491353 0.702051 0.109742 -0.703619
0.00546363 0.70242 0.11585 -0.70225
0.000766128 0.69564 0.113845 -0.709312
-0.0141678 0.696006 0.0883972 -0.712433
-0.000402349 0.672641 0.102422 -0.732846
-0.0228572 0.676731 0.0636765 -0.733115
-0.0135422 0.656968 0.0562104 -0.751698
0.0142892 0.691811 0.0524747 -0.720027
-0.0293606 0.641896 -0.0188518 -0.765997
-0.0258476 0.652884 -0.0396561 -0.755978
-0.0256356 0.639784 -0.0673632 -0.765168
0.077259 0.750257 -0.00197223 -0.656613
-0.0366858 0.621984 -0.124517 -0.772195
0.00680409 0.626065 -0.106493 -0.772435
0.0321877 0.6308 -0.107695 -0.767761
-0.00264193 0.673805 -0.16199 -0.720929
0.0106502 0.616936 -0.182253 -0.765545
0.0660769 0.64076 -0.145555 -0.750916
0.0563497 0.628777 -0.180722 -0.754191
0.0770312 0.643543 -0.184843 -0.73875
0.112243 0.648867 -0.171052 -0.732881
0.158835 0.671564 -0.138524 -0.710341
0.141953 0.652928 -0.183008 -0.72114
0.127969 0.632076 -0.216418 -0.732985
0.267167 0.687396 -0.0835511 -0.67017
0.223706 0.679916 -0.156692 -0.680527
0.232746 0.687509 -0.169948 -0.666542
0.261285 0.673197 -0.156721 -0.673776
0.195546 0.71712 -0.246197 -0.622003
-0.427405 0.162012 0.78453 -0.419035
0.26167 0.700624 -0.219326 -0.626539
0.242541 0.669903 -0.262719 -0.650678
0.279 0.663094 -0.247036 -0.649183
0.15322 0.555375 -0.318015 -0.75296
0.317014 0.661478 -0.250608 -0.631779
-0.761568 0.636826 -0.0740302 0.0947939
0.364769 0.641555 -0.267692 -0.619428
0.462784 0.611059 -0.175733 -0.617702
0.304381 0.527054 -0.365404 -0.704306
0.385437 0.629381 -0.313647 -0.597447
0.270518 0.651067 -0.326294 -0.629654
0.338166 0.662232 -0.438038 -0.505187
0.338351 0.503704 -0.406643 -0.682966
0.439199 0.59641 -0.328081 -0.586312
0.399104 0.614412 -0.37836 -0.565737
0.298944 0.712507 -0.161099 -0.614014
-0.366631 -0.475318 0.421404 0.67976
-0.378231 -0.4932 0.410304 0.667343
0.439707 0.599412 -0.365087 -0.560424
0.41654 0.601699 -0.381161 -0.564951
-0.16833 -0.49098 0.644797 0.561106
-0.355333 -0.480353 0.424761 0.68013
0.456731 0.617068 -0.333837 -0.54697
-0.332359 -0.489386 0.449234 0.669499
0.584363 0.598724 -0.162039 -0.523252
0.456288 0.625398 -0.314126 -0.549549
0.326439 0.520824 -0.434838 -0.6581
0.379501 0.630309 -0.37726 -0.562463
-0.312792 -0.491555 0.430934 0.68908
0.337644 0.525194 -0.403821 -0.668653
0.328128 0.571501 -0.409147 -0.631124
0.396804 0.645695 -0.328459 -0.563683
0.416144 0.639838 -0.291051 -0.57682
0.374436 0.662903 -0.319709 -0.564042
0.268654 0.715736 -0.407276 -0.499673
0.467411 0.645783 -0.255389 -0.547054
0.26178 0.520676 -0.394038 -0.710705
0.242045 0.518719 -0.404777 -0.713092
-0.103184 0.597414 -0.563173 -0.561503
0.225142 0.509364 -0.393503 -0.731447
0.119306 0.504702 -0.449234 -0.727482
0.212103 0.535681 -0.361612 -0.733004
0.18538 0.528633 -0.357966 -0.747021
0.177413 0.56051 -0.321862 -0.742131
0.138946 0.550323 -0.308326 -0.763396
0.268747 0.701809 -0.132051 -0.646376
0.167063 0.819264 -0.176399 -0.519403
0.345069 0.620613 -0.342463 -0.615212
0.042855 0.608516 -0.194617 -0.768112
0.0383423 0.62991 -0.148641 -0.761347
0.0164063 0.633357 -0.111448 -0.765617
0.0188969 0.645736 -0.0509293 -0.761626
0.0223336 0.70154 -0.00398735 -0.712269
0.0440278 0.603253 0.0691325 -0.793327
-0.0926051 0.701861 -0.0583317 -0.703856
0.00569518 0.560548 0.111679 -0.820538
0.0159225 0.517718 0.164235 -0.839489
0.00651025 0.502887 0.192712 -0.84257
0.00840188 -0.47347 -0.215551 0.853987
-0.154153 0.742954 -0.0385723 -0.650207
-0.25184 0.83379 0.0395459 -0.489701
0.0929562 -0.483679 -0.263239 0.829529
0.0853825 -0.443615 -0.268541 0.850765
0.104769 -0.453952 -0.289121 0.836278
0.108665 -0.450945 -0.295923 0.835027
0.116134 -0.44869 -0.306119 0.831554
-0.284929 0.858181 0.142911 -0.402389
0.134668 -0.449457 -0.327202 0.820239
0.209522 -0.482659 -0.288577 0.799915
0.164894 -0.450206 -0.344519 0.807113
-0.335726 0.833012 0.188739 -0.397186
0.188809 -0.445158 -0.369889 0.793327
0.201389 -0.434359 -0.378868 0.791981
0.227734 -0.441938 -0.383689 0.77821
0.240628 -0.447843 -0.39572 0.764814
0.249942 -0.436632 -0.407972 0.761867
0.262573 -0.442974 -0.408502 0.753629
-0.20328 0.656905 0.233512 -0.687478
0.280825 -0.445164 -0.414082 0.742632
0.276337 -0.449971 -0.413682 0.741641
0.260154 -0.454892 -0.413322 0.744686
0.250553 -0.471754 -0.402078 0.743643
-0.237695 0.513633 0.382537 -0.730307
-0.232806 0.513997 0.350019 -0.747727
-0.32005 0.835305 0.185681 -0.406639
-0.332311 0.699081 0.153394 -0.614268
-0.321266 0.680955 0.11196 -0.648502
-0.171963 0.652218 0.212446 -0.707041
-0.312608 0.696109 -0.00944156 -0.646234
-0.0904483 0.758559 0.176493 -0.620691
-0.0597936 0.712835 0.139739 -0.684664
0.0149227 0.727109 0.160105 -0.667424
0.924341 0.0168738 -0.377079 -0.055853
-0.123908 0.639641 -0.104623 -0.751372
-0.105881 0.63504 -0.138128 -0.752618
-0.0868209 0.629781 -0.170409 -0.75286
-0.0587558 0.62944 -0.197482 -0.749235
0.212449 0.731749 0.0195927 -0.647321
0.258178 0.727652 0.0253372 -0.635
0.307723 0.706275 0.0227498 -0.637154
-0.000468048 0.584792 -0.335266 -0.738658
-0.00751994 0.564738 -0.317359 -0.761773
0.349817 0.770232 -0.0633852 -0.529484
0.449847 0.683319 -0.0114448 -0.574963
0.48464 0.663434 -0.00821074 -0.570011
0.5155 0.643181 -0.00284634 -0.566189
0.545577 0.626855 0.00323227 -0.556226
0.571987 0.602347 0.0037715 -0.556771
0.594582 0.589502 0.00329619 -0.546762
0.613778 0.561906 0.0152242 -0.554352
0.631998 0.538152 0.0250701 -0.557084
-0.00402047 0.574453 -0.610643 -0.545072
0.65442 0.491807 0.0462889 -0.572466
0.664805 0.469108 0.0481151 -0.579359
0.667796 0.455963 0.0463141 -0.586517
0.66983 0.435635 0.0477766 -0.599389
-0.0330167 0.628791 -0.659902 -0.409954
0.668835 0.413509 0.0485744 -0.615881
-0.0401431 0.627424 -0.670783 -0.393419
-0.0321378 0.63993 -0.667537 -0.379277
-0.0321378 0.63993 -0.667537 -0.379277
-0.0254895 0.645039 -0.664489 -0.37647
0.672832 0.387174 0.0396001 -0.629146
0.66948 0.386736 0.0387576 -0.633032
-0.0167188 0.660208 -0.651541 -0.373282
-0.649673 -0.390848 -0.0226914 0.65165
-0.389163 0.646253 0.656244 0.0159305
-0.643698 -0.381763 -0.134219 0.649535
-0.626398 -0.390094 -0.0057154 0.674848
-0.499262 -0.242557 -0.0340441 0.831111
-0.595808 -0.37671 0.0131017 0.709176
0.330012 0.618341 -0.343826 -0.624924
-0.564305 -0.388556 0.0222215 0.728073
-0.549352 -0.402246 0.0252498 0.731965
0.0249647 0.774353 -0.514925 -0.366887
0.504152 0.155393 -0.463684 0.711815
0.0227194 0.790318 -0.472855 -0.388959
0.0193662 0.802391 -0.440115 -0.402606
-0.418841 -0.47372 0.0229235 0.774362
0.0163454 0.809352 -0.375501 -0.45131
0.359851 0.519631 -0.0171838 -0.774723
0.337414 0.534588 -0.014916 -0.77469
0.301162 0.56587 -0.0244933 -0.767133
0.29157 0.580513 -0.023751 -0.759886
0.26382 0.602499 -0.0335386 -0.752509
0.0290476 0.79524 -0.246072 -0.553352
0.0284052 0.807561 -0.229571 -0.542527
0.0269207 0.735156 -0.22256 -0.639756
0.166141 0.628317 -0.0773413 -0.756064
0.132783 0.647422 -0.0895108 -0.745118
0.0113553 0.732796 -0.188803 -0.653632
-0.00270428 0.733445 -0.185751 -0.653872
0.0869888 0.629484 -0.0842995 -0.767513
0.0850674 0.615412 -0.0722601 -0.780263
0.0735647 0.62279 -0.0740317 -0.775396
0.0369088 0.611974 -0.0931532 -0.784505
-0.029168 0.657926 -0.143504 -0.738708
0.00510207 0.604685 -0.0916586 -0.791156
0.0209678 0.711483 -0.0433933 -0.701048
-0.0207401 0.712417 0.00368415 -0.70144
-0.0816006 0.608445 -0.128107 -0.778925
0.00417243 0.709681 -0.00894129 -0.704454
-0.0995067 0.589623 -0.123469 -0.791959
-0.120326 0.582294 -0.134326 -0.792724
-0.143125 0.577781 -0.14668 -0.790044
-0.148149 0.581707 -0.145603 -0.786427
-0.0362128 0.698198 -0.00621707 -0.714961
-0.0905908 0.524506 -0.00119736 -0.846572
-0.182503 0.594765 -0.164368 -0.765461
-0.179575 0.593117 -0.162696 -0.767786
-0.207563 0.587262 -0.179914 -0.761362
-0.213477 0.588841 -0.179625 -0.75857
-0.214239 0.573416 -0.174426 -0.771279
-0.232208 0.571037 -0.180384 -0.766458
-0.0425022 0.737486 0.0576191 -0.671556
-0.467111 0.504252 -0.118136 -0.716646
-0.207521 0.537672 -0.139648 -0.805197
-0.233613 0.556205 -0.145621 -0.784127
-0.170983 0.678195 -0.0596213 -0.712223
-0.234283 0.542143 -0.143407 -0.79412
-0.0498718 0.728811 0.110388 -0.673915
-0.245161 0.552133 -0.153127 -0.782047
0.00128724 0.654322 -0.206412 -0.7275
-0.270638 0.548049 -0.171089 -0.772739
-0.168075 0.793032 0.0301501 -0.584758
-0.289844 0.555612 -0.182324 -0.757657
-0.29227 0.556319 -0.174445 -0.758061
-0.298336 0.560083 -0.177604 -0.75217
-0.311298 0.556225 -0.189233 -0.746925
-0.300141 0.55886 -0.180713 -0.751621
-0.306219 0.556815 -0.190406 -0.748287
0.0189223 0.799763 0.181593 -0.571879
-0.2937 0.565903 -0.184752 -0.747904
-0.281813 0.569876 -0.181607 -0.750228
-0.0413442 0.71653 0.00231967 -0.696326
0.00399472 0.770796 0.125681 -0.624549
-0.247964 0.624062 -0.163868 -0.722639
-0.0266667 0.696933 0.06194 -0.713959
-0.216527 0.661731 -0.145822 -0.702826
-0.210761 0.669349 -0.147599 -0.69697
-0.182969 0.692261 -0.120891 -0.687519
-0.191484 0.691101 -0.134614 -0.683807
0.0651228 0.644748 0.113002 -0.753186
0.0088596 0.71281 -0.000932776 -0.701301
0.0869096 0.633444 0.121326 -0.759259
0.11253 0.615161 0.136078 -0.768372
0.114037 0.612768 0.123552 -0.772169
0.143513 0.589923 0.136349 -0.782818
0.147556 0.589171 0.125612 -0.784427
0.156717 0.571686 0.117155 -0.7968
0.162878 0.5654 0.105062 -0.80172
0.16367 0.562816 0.0895002 -0.805257
-0.049003 0.870266 -0.141697 -0.469209
0.189105 0.546332 0.0880891 -0.811172
0.198859 0.551359 0.0777292 -0.806484
0.201589 0.562193 0.0647098 -0.799446
-0.0285502 0.809222 -0.197639 -0.552525
0.0745907 0.709143 -0.109222 -0.692548
0.225436 0.579374 0.0303587 -0.782676
0.223755 0.598182 0.00569226 -0.769467
0.844393 -0.0549191 -0.496547 0.193455
0.239591 0.609725 -0.0430659 -0.754306
0.23318 0.621885 -0.092263 -0.741871
-0.0200129 0.685952 -0.0453193 -0.725958
0.204808 0.602655 -0.203065 -0.74406
0.0612716 0.750143 -0.320627 -0.575091
0.193749 0.536597 -0.289827 -0.768457
-0.555378 0.333762 0.759545 -0.0570072
0.226416 0.506414 -0.335388 -0.761443
-0.0536398 -0.297764 0.466054 0.831416
0.417732 0.626574 -0.245363 -0.610494
0.454904 0.745449 -0.225105 -0.432083
-0.316998 -0.447881 0.411039 0.727984
-0.344703 -0.442443 0.428926 0.708129
0.449324 0.619624 -0.384025 -0.516429
0.439902 0.627938 -0.341836 -0.543441
0.530036 0.643932 -0.306726 -0.458621
0.508213 0.556032 -0.436999 -0.491507
0.544945 0.528947 -0.431019 -0.487311
0.514689 0.506297 -0.492129 -0.486382
0.559323 0.50235 -0.473685 -0.45872
0.388576 0.680539 -0.585081 -0.208698
0.579752 0.432864 -0.504334 -0.471342
-0.164227 -0.122001 0.686575 0.697682
-0.306594 0.497048 -0.179039 0.791763
0.604707 0.292034 -0.544846 -0.502184
0.702132 0.71093 0.00561382 -0.0394624
0.634805 0.26058 -0.558312 -0.46627
0.650649 0.263595 -0.564871 -0.433699
0.661024 0.228528 -0.566937 -0.435207
-0.0930462 0.907893 -0.403066 0.0679051
0.656524 0.190796 -0.591446 -0.427511
-0.165216 0.651124 0.442532 -0.594059
0.656861 0.178745 -0.599721 -0.420616
-0.527011 -0.326379 0.732718 0.280821
0.650418 0.172119 -0.611381 -0.416588
0.655534 0.161701 -0.604628 -0.422555
0.656099 0.171229 -0.606605 -0.415024
-0.236709 0.662046 0.350687 -0.618614
-0.588101 -0.375926 0.602335 0.38731
-0.625382 -0.277921 0.645408 0.339272
-0.58709 -0.226198 0.683141 0.37078
-0.624904 -0.275524 0.643564 0.345553
0.649509 0.174779 -0.617803 -0.407321
0.650731 0.184784 -0.611136 -0.410995
0.650696 0.261693 -0.619748 -0.352169
0.648295 0.280604 -0.613212 -0.353477
0.657912 0.303062 -0.592026 -0.353285
0.623375 0.209654 -0.594795 -0.462242
0.641911 0.363076 -0.581577 -0.343359
0.618512 0.37514 -0.588216 -0.361544
-0.518779 -0.44766 0.655855 0.316739
-0.0360563 0.773962 0.280548 -0.566547
0.591212 0.461187 -0.55136 -0.365754
0.592887 0.48181 -0.528069 -0.370793
0.575096 0.502488 -0.52335 -0.377987
-0.47613 -0.301871 0.581965 0.586081
-0.454541 -0.303957 0.575899 0.607736
-0.432741 -0.321566 0.569604 0.620389
0.529911 0.592368 -0.455374 -0.40116
-0.384718 -0.314138 0.550318 0.671163
-0.357659 -0.334412 0.539728 0.684794
-0.333163 -0.330492 0.527976 0.707827
-0.307235 -0.351234 0.515627 0.718589
-0.468012 -0.437195 0.484252 0.596091
-0.25069 -0.356426 0.484975 0.758231
0.40243 0.727804 -0.309958 -0.460736
-0.564946 0.408802 0.661404 -0.276155
-0.171234 -0.404717 0.443287 0.781268
-0.153192 -0.418659 0.421309 0.789782
-0.117026 -0.428244 0.411271 0.796095
-0.0939231 -0.441175 0.391251 0.802163
0.136821 0.736101 -0.297328 -0.59248
-0.0366922 -0.478492 0.352849 0.803241
0.802605 -0.215592 -0.555284 0.0316997
0.23022 0.791719 -0.0603033 -0.562621
-0.123853 0.580519 -0.0352488 -0.804
-0.0764946 0.545264 -0.273364 -0.788738
0.167254 0.792628 0.0264859 -0.585718
0.0275963 0.616776 -0.0758678 -0.782988
-0.130135 0.567436 -0.200428 -0.787979
0.0460826 0.823757 0.0398906 -0.563657
-0.00489427 0.699109 0.0238961 -0.714599
0.0177329 0.764239 -0.00538257 -0.644666
0.0145788 0.759675 0.138413 -0.635235
